Date,City,Dealer_ID,Car_Model,Price,Discount,Marketing_Spend,Festival,Fuel_Price,Units_Sold,Lead_Time,Service_Level,Holding_Cost_Per_Unit,Previous_Month_Sales,Rolling_3M_Avg,Demand_Std_Dev,Forecasted_Demand,Safety_Stock,Reorder_Point,Inventory_Gap,Holding_Cost_Impact,Risk_Alert,Profit_Per_Unit,Lost_Profit,Blocked_Capital
2025-03-01,Hyderabad,D6256,Swift,800000,9,69877,1,99.09,30117,1,0.95,16000.0,29506.0,27441.666666666668,10165.152796578011,29933.816666666666,16772.50211435372,46706.31878102038,16589.31878102038,265429100.49632612,Excess Inventory Risk,64000.0,0.0,13271455024.816305
2025-06-01,Hyderabad,D3560,Swift,720000,5,33191,0,99.4,12013,1,0.95,14400.0,30117.0,23878.666666666668,10165.152796578011,11582.608333333334,16772.50211435372,28355.110447687053,16342.110447687053,235326390.44669357,Excess Inventory Risk,57600.0,0.0,11766319522.334679
2026-01-01,Hyderabad,D7941,Swift,880000,10,78671,1,102.29,32468,1,0.95,17600.0,12013.0,24866.0,10165.152796578011,31746.266666666663,16772.50211435372,48518.76878102038,16050.768781020379,282493530.54595864,Excess Inventory Risk,70400.0,0.0,14124676527.297934
2022-06-01,Mumbai,D7469,Swift,800000,3,36548,0,88.07,10393,1,0.95,16000.0,46086.0,23620.666666666668,18158.746494836483,10618.65,29961.931716480194,40580.58171648019,30187.581716480192,483001307.46368307,Excess Inventory Risk,64000.0,0.0,24150065373.184155
2022-08-01,Mumbai,D1224,Swift,800000,7,73177,1,90.91,30094,1,0.95,16000.0,10393.0,28857.666666666668,18158.746494836483,29391.9,29961.931716480194,59353.8317164802,29259.8317164802,468157307.4636832,Excess Inventory Risk,64000.0,0.0,23407865373.18416
2022-09-01,Mumbai,D5208,Swift,880000,3,54022,0,89.22,17650,1,0.95,17600.0,30094.0,19379.0,18158.746494836483,17545.233333333334,29961.931716480194,47507.16504981353,29857.165049813528,525486104.8767181,Excess Inventory Risk,70400.0,0.0,26274305243.835903
2022-12-01,Mumbai,D7233,Swift,720000,9,110428,1,91.49,55255,1,0.95,14400.0,17650.0,34333.0,18158.746494836483,50904.84166666667,29961.931716480194,80866.77338314686,25611.773383146865,368809536.71731484,Excess Inventory Risk,57600.0,0.0,18440476835.86574
2024-04-01,Mumbai,D2342,Swift,650000,5,68595,0,96.67,23884,1,0.95,13000.0,55255.0,32263.0,18158.746494836483,23776.975,29961.931716480194,53738.906716480196,29854.906716480196,388113787.31424254,Excess Inventory Risk,52000.0,0.0,19405689365.712128
2024-06-01,Mumbai,D3824,Swift,720000,2,67487,0,97.57,20399,1,0.95,14400.0,23884.0,33179.333333333336,18158.746494836483,20755.891666666663,29961.931716480194,50717.82338314685,30318.823383146853,436591056.71731466,Excess Inventory Risk,57600.0,0.0,21829552835.865734
2024-11-01,Mumbai,D1235,Swift,880000,16,94056,2,94.14,57034,1,0.95,17600.0,20399.0,33772.333333333336,18158.746494836483,48753.64166666667,29961.931716480194,78715.57338314687,21681.573383146868,381595691.54338485,Excess Inventory Risk,70400.0,0.0,19079784577.169243
2024-12-01,Mumbai,D2908,Swift,720000,8,78380,1,96.33,39107,1,0.95,14400.0,57034.0,38846.666666666664,18158.746494836483,35325.175,29961.931716480194,65287.10671648019,26180.106716480193,376993536.7173148,Excess Inventory Risk,57600.0,0.0,18849676835.865738
2025-02-01,Mumbai,D4530,Swift,800000,4,60620,0,100.42,19380,1,0.95,16000.0,39107.0,38507.0,18158.746494836483,19518.175,29961.931716480194,49480.10671648019,30100.106716480193,481601707.46368307,Excess Inventory Risk,64000.0,0.0,24080085373.184155
2025-08-01,Mumbai,D4391,Swift,800000,9,114641,1,97.38,51001,1,0.95,16000.0,19380.0,36496.0,18158.746494836483,50255.15,29961.931716480194,80217.0817164802,29216.0817164802,467457307.4636832,Excess Inventory Risk,64000.0,0.0,23372865373.18416
2025-09-01,Mumbai,D6951,Swift,650000,4,33631,0,100.64,11342,1,0.95,13000.0,51001.0,27241.0,18158.746494836483,11600.95,29961.931716480194,41562.881716480195,30220.881716480195,392871462.31424254,Excess Inventory Risk,52000.0,0.0,19643573115.712128
2025-11-01,Mumbai,D9007,Swift,720000,10,122080,2,100.32,59196,1,0.95,14400.0,11342.0,40513.0,18158.746494836483,50811.53333333333,29961.931716480194,80773.46504981353,21577.46504981353,310715496.71731484,Excess Inventory Risk,57600.0,0.0,15535774835.865742
2024-09-01,Bangalore,D6408,WagonR,600000,6,58138,0,95.93,16052,1,0.95,12000.0,20352.0,16074.333333333334,12084.023365584824,16909.95,19938.638553214958,36848.588553214955,20796.588553214955,249559062.63857946,Excess Inventory Risk,48000.0,0.0,12477953131.928972
2025-06-01,Bangalore,D3243,WagonR,600000,4,65144,0,97.15,23556,1,0.95,12000.0,16052.0,19986.666666666668,12084.023365584824,21858.158333333333,19938.638553214958,41796.79688654829,18240.79688654829,218889562.6385795,Excess Inventory Risk,48000.0,0.0,10944478131.928974
2025-10-01,Bangalore,D7028,WagonR,680000,10,86979,2,99.29,43087,1,0.95,13600.0,23556.0,27565.0,12084.023365584824,40441.14166666667,19938.638553214958,60379.78021988163,17292.780219881628,235181810.99039015,Excess Inventory Risk,54400.0,0.0,11759090549.519506
2023-04-01,Chennai,D3190,WagonR,600000,4,34940,0,92.54,9768,1,0.95,12000.0,24187.0,14758.333333333334,19116.37651334583,9873.016666666666,31542.021247020617,41415.03791368728,31647.03791368728,379764454.96424735,Excess Inventory Risk,48000.0,0.0,18988222748.212368
2023-06-01,Chennai,D3192,WagonR,750000,6,66224,0,93.61,22377,1,0.95,15000.0,9768.0,18777.333333333332,19116.37651334583,20931.141666666663,31542.021247020617,52473.16291368728,30096.16291368728,451442443.7053092,Excess Inventory Risk,60000.0,0.0,22572122185.26546
2023-10-01,Chennai,D4687,WagonR,600000,8,181015,2,93.03,76285,1,0.95,12000.0,22377.0,36143.333333333336,19116.37651334583,77374.975,31542.021247020617,108916.99624702062,32631.996247020623,391583954.96424747,Excess Inventory Risk,48000.0,0.0,19579197748.21237
2024-04-01,Chennai,D9135,WagonR,680000,6,39866,0,94.18,11407,1,0.95,13600.0,76285.0,36689.666666666664,19116.37651334583,12354.075,31542.021247020617,43896.096247020614,32489.096247020614,441851708.95948035,Excess Inventory Risk,54400.0,0.0,22092585447.97402
2024-06-01,Chennai,D8667,WagonR,600000,3,68098,0,95.11,21782,1,0.95,12000.0,11407.0,36491.333333333336,19116.37651334583,21777.1,31542.021247020617,53319.121247020616,31537.121247020616,378445454.9642474,Excess Inventory Risk,48000.0,0.0,18922272748.212368
2025-02-01,Chennai,D2120,WagonR,600000,4,58270,0,99.07,18893,1,0.95,12000.0,21782.0,17360.666666666668,19116.37651334583,18070.075,31542.021247020617,49612.096247020614,30719.096247020614,368629154.96424735,Excess Inventory Risk,48000.0,0.0,18431457748.212368
2025-05-01,Chennai,D6373,WagonR,680000,6,47630,0,97.88,16227,1,0.95,13600.0,18893.0,18967.333333333332,19116.37651334583,15059.816666666668,31542.021247020617,46601.83791368728,30374.837913687283,413097795.62614703,Excess Inventory Risk,54400.0,0.0,20654889781.307354
2025-07-01,Chennai,D3645,WagonR,600000,6,61182,0,97.43,19879,1,0.95,12000.0,16227.0,18333.0,19116.37651334583,19632.008333333335,31542.021247020617,51174.02958035395,31295.02958035395,375540354.9642474,Excess Inventory Risk,48000.0,0.0,18777017748.212368
2025-08-01,Chennai,D5612,WagonR,600000,5,100979,1,98.36,43973,1,0.95,12000.0,19879.0,26693.0,19116.37651334583,39863.15833333333,31542.021247020617,71405.17958035396,27432.179580353957,329186154.96424747,Excess Inventory Risk,48000.0,0.0,16459307748.212374
2025-11-01,Chennai,D8326,WagonR,750000,17,106189,2,99.05,41156,1,0.95,15000.0,43973.0,35002.666666666664,19116.37651334583,44735.441666666666,31542.021247020617,76277.46291368728,35121.46291368728,526821943.7053092,Excess Inventory Risk,60000.0,0.0,26341097185.26546
2023-03-01,Delhi,D5670,WagonR,680000,5,91991,1,91.42,31306,1,0.95,13600.0,46326.0,31195.333333333332,21467.051569123985,33586.775,35420.63508905457,69007.41008905458,37701.41008905458,512739177.2111423,Excess Inventory Risk,54400.0,0.0,25636958860.557114
2023-11-01,Delhi,D5018,WagonR,750000,15,156816,2,93.54,82915,1,0.95,15000.0,31306.0,53515.666666666664,21467.051569123985,83130.025,35420.63508905457,118550.66008905457,35635.66008905457,534534901.3358185,Excess Inventory Risk,60000.0,0.0,26726745066.790924
2024-11-01,Delhi,D1922,WagonR,750000,17,109956,2,96.44,52820,1,0.95,15000.0,82915.0,55680.333333333336,21467.051569123985,46436.46666666667,35420.63508905457,81857.10175572123,29037.101755721233,435556526.33581847,Excess Inventory Risk,60000.0,0.0,21777826316.790924
2025-04-01,Delhi,D3336,WagonR,750000,6,53888,0,97.03,17288,1,0.95,15000.0,52820.0,51007.666666666664,21467.051569123985,18143.05,35420.63508905457,53563.685089054576,36275.685089054576,544135276.3358186,Excess Inventory Risk,60000.0,0.0,27206763816.79093
2025-12-01,Delhi,D7371,WagonR,750000,8,92600,1,98.17,40821,1,0.95,15000.0,17288.0,36976.333333333336,21467.051569123985,40820.525,35420.63508905457,76241.16008905458,35420.16008905458,531302401.3358187,Excess Inventory Risk,60000.0,0.0,26565120066.790936
2026-01-01,Delhi,D7359,WagonR,680000,9,109560,1,103.73,36608,1,0.95,13600.0,40821.0,31572.333333333332,21467.051569123985,38691.90833333333,35420.63508905457,74112.54342238791,37504.54342238791,510061790.5444756,Excess Inventory Risk,54400.0,0.0,25503089527.22378
2022-04-01,Hyderabad,D1077,WagonR,680000,5,53253,0,89.74,13884,1,0.95,13600.0,23741.0,23645.0,12755.800798068303,14518.85,21047.0713168127,35565.9213168127,21681.921316812703,294874129.9086528,Excess Inventory Risk,54400.0,0.0,14743706495.432638
2022-05-01,Hyderabad,D8577,WagonR,600000,2,53472,0,91.1,13703,1,0.95,12000.0,13884.0,17109.333333333332,12755.800798068303,14371.391666666666,21047.0713168127,35418.46298347937,21715.462983479367,260585555.8017524,Excess Inventory Risk,48000.0,0.0,13029277790.08762
2022-10-01,Hyderabad,D7943,WagonR,600000,8,127684,2,90.53,53724,1,0.95,12000.0,13703.0,27103.666666666668,12755.800798068303,48989.46666666667,21047.0713168127,70036.53798347937,16312.537983479371,195750455.80175245,Excess Inventory Risk,48000.0,0.0,9787522790.087624
2022-12-01,Hyderabad,D7565,WagonR,750000,10,113936,1,90.81,49262,1,0.95,15000.0,53724.0,38896.333333333336,12755.800798068303,47105.28333333333,21047.0713168127,68152.35465014604,18890.354650146037,283355319.75219053,Excess Inventory Risk,60000.0,0.0,14167765987.609528
2023-02-01,Hyderabad,D6142,WagonR,680000,5,56724,0,93.05,15366,1,0.95,13600.0,49262.0,39450.666666666664,12755.800798068303,16849.833333333332,21047.0713168127,37896.90465014603,22530.904650146033,306420303.24198604,Excess Inventory Risk,54400.0,0.0,15321015162.099302
2023-05-01,Hyderabad,D3712,WagonR,750000,6,58758,0,92.95,20518,1,0.95,15000.0,15366.0,28382.0,12755.800798068303,19615.075,21047.0713168127,40662.1463168127,20144.1463168127,302162194.75219053,Excess Inventory Risk,60000.0,0.0,15108109737.609526
2023-09-01,Hyderabad,D2997,WagonR,680000,2,54034,0,93.97,18458,1,0.95,13600.0,20518.0,18114.0,12755.800798068303,17589.066666666666,21047.0713168127,38636.13798347936,20178.137983479362,274422676.57531935,Excess Inventory Risk,54400.0,0.0,13721133828.765966
2023-12-01,Hyderabad,D2970,WagonR,600000,8,66531,1,91.28,28051,1,0.95,12000.0,18458.0,22342.333333333332,12755.800798068303,20641.783333333333,21047.0713168127,41688.85465014604,13637.854650146037,163654255.80175245,Excess Inventory Risk,48000.0,0.0,8182712790.087622
2024-03-01,Hyderabad,D2202,WagonR,680000,7,98355,1,95.89,33888,1,0.95,13600.0,28051.0,26799.0,12755.800798068303,35015.291666666664,21047.0713168127,56062.36298347937,22174.36298347937,301571336.5753194,Excess Inventory Risk,54400.0,0.0,15078566828.76597
2024-12-01,Hyderabad,D1419,WagonR,600000,9,55439,1,95.12,23312,1,0.95,12000.0,33888.0,28417.0,12755.800798068303,21913.15,21047.0713168127,42960.221316812705,19648.221316812705,235778655.80175248,Excess Inventory Risk,48000.0,0.0,11788932790.087624
2025-01-01,Hyderabad,D3204,WagonR,750000,5,97241,1,97.83,33143,1,0.95,15000.0,23312.0,30114.333333333332,12755.800798068303,35066.88333333333,21047.0713168127,56113.95465014603,22970.954650146028,344564319.7521904,Excess Inventory Risk,60000.0,0.0,17228215987.60952
2023-08-01,Mumbai,D5033,WagonR,600000,9,78082,1,93.4,29391,1,0.95,12000.0,12193.0,22365.666666666668,23003.61043520224,29345.816666666666,37955.9572180837,67301.77388475036,37910.773884750364,454929286.6170044,Excess Inventory Risk,48000.0,0.0,22746464330.85022
2024-01-01,Mumbai,D9389,WagonR,680000,8,94857,1,95.02,37480,1,0.95,13600.0,29391.0,26354.666666666668,23003.61043520224,36716.26666666667,37955.9572180837,74672.22388475036,37192.22388475036,505814244.8326049,Excess Inventory Risk,54400.0,0.0,25290712241.630245
2024-02-01,Mumbai,D6765,WagonR,680000,5,40142,0,95.45,14598,1,0.95,13600.0,37480.0,27156.333333333332,23003.61043520224,13690.183333333332,37955.9572180837,51646.14055141703,37048.14055141703,503854711.49927163,Excess Inventory Risk,54400.0,0.0,25192735574.96358
2024-05-01,Mumbai,D6567,WagonR,680000,5,34531,0,94.56,10307,1,0.95,13600.0,14598.0,20795.0,23003.61043520224,10708.05,37955.9572180837,48664.0072180837,38357.0072180837,521655298.1659383,Excess Inventory Risk,54400.0,0.0,26082764908.296917
2024-07-01,Mumbai,D6742,WagonR,600000,3,68278,0,97.89,24459,1,0.95,12000.0,10307.0,16454.666666666668,23003.61043520224,21900.666666666668,37955.9572180837,59856.62388475037,35397.62388475037,424771486.61700445,Excess Inventory Risk,48000.0,0.0,21238574330.850224
2024-08-01,Mumbai,D6788,WagonR,600000,5,114027,1,95.33,48481,1,0.95,12000.0,24459.0,27749.0,23003.61043520224,42482.525,37955.9572180837,80438.48221808369,31957.482218083693,383489786.61700433,Excess Inventory Risk,48000.0,0.0,19174489330.850216
2024-10-01,Mumbai,D9669,WagonR,680000,11,172601,2,94.78,92122,1,0.95,13600.0,48481.0,55020.666666666664,23003.61043520224,86299.30833333333,37955.9572180837,124255.26555141703,32133.265551417033,437012411.49927163,Excess Inventory Risk,54400.0,0.0,21850620574.96358
2025-03-01,Mumbai,D1950,WagonR,600000,10,89279,1,97.02,38844,1,0.95,12000.0,92122.0,59815.666666666664,23003.61043520224,38424.89166666667,37955.9572180837,76380.84888475036,37536.84888475036,450442186.61700433,Excess Inventory Risk,48000.0,0.0,22522109330.850216
2025-09-01,Mumbai,D2865,WagonR,750000,2,62125,0,100.21,24259,1,0.95,15000.0,38844.0,51741.666666666664,23003.61043520224,22362.125,37955.9572180837,60318.0822180837,36059.0822180837,540886233.2712555,Excess Inventory Risk,60000.0,0.0,27044311663.562775
2022-06-01,Bangalore,D4756,XL6,1700000,3,55227,0,90.03,4781,1,0.95,34000.0,4632.0,4594.0,6929.815857742702,5571.225,11434.196165275458,17005.42116527546,12224.42116527546,415630319.61936563,Excess Inventory Risk,136000.0,0.0,20781515980.96828
2022-10-01,Bangalore,D7898,XL6,1550000,9,188212,2,91.97,25234,1,0.95,31000.0,4781.0,11549.0,6929.815857742702,24805.616666666665,11434.196165275458,36239.81283194212,11005.812831942123,341180197.79020584,Excess Inventory Risk,124000.0,0.0,17059009889.51029
2023-05-01,Bangalore,D9554,XL6,1550000,5,53953,0,93.86,3931,1,0.95,31000.0,25234.0,11315.333333333334,6929.815857742702,5756.758333333333,11434.196165275458,17190.954498608793,13259.954498608793,411058589.4568726,Excess Inventory Risk,124000.0,0.0,20552929472.843628
2023-07-01,Bangalore,D8783,XL6,1550000,3,52168,0,92.24,4348,1,0.95,31000.0,3931.0,11171.0,6929.815857742702,5139.6,11434.196165275458,16573.79616527546,12225.79616527546,378999681.12353927,Excess Inventory Risk,124000.0,0.0,18949984056.176964
2024-03-01,Bangalore,D6959,XL6,1550000,11,114946,1,94.24,10686,1,0.95,31000.0,4348.0,6321.666666666667,6929.815857742702,11125.283333333333,11434.196165275458,22559.47949860879,11873.47949860879,368077864.4568725,Excess Inventory Risk,124000.0,0.0,18403893222.843624
2024-10-01,Bangalore,D8196,XL6,1400000,9,117643,2,94.48,14576,1,0.95,28000.0,10686.0,9870.0,6929.815857742702,15405.583333333334,11434.196165275458,26839.77949860879,12263.77949860879,343385825.9610461,Excess Inventory Risk,112000.0,0.0,17169291298.052307
2025-09-01,Bangalore,D2854,XL6,1550000,4,47030,0,97.04,4083,1,0.95,31000.0,14576.0,9781.666666666666,6929.815857742702,5060.316666666667,11434.196165275458,16494.512831942124,12411.512831942124,384756897.79020584,Excess Inventory Risk,124000.0,0.0,19237844889.510292
2025-11-01,Bangalore,D5662,XL6,1400000,12,94571,2,100.65,11304,1,0.95,28000.0,4083.0,9987.666666666666,6929.815857742702,11876.108333333334,11434.196165275458,23310.30449860879,12006.304498608792,336176525.96104616,Excess Inventory Risk,112000.0,0.0,16808826298.052309
2023-02-01,Chennai,D7166,XL6,1550000,5,59921,0,92.69,4851,1,0.95,31000.0,13735.0,7623.666666666667,4947.056561132855,5292.675,8162.64332586921,13455.31832586921,8604.31832586921,266733868.1019455,Excess Inventory Risk,124000.0,0.0,13336693405.097275
2024-05-01,Chennai,D4177,XL6,1700000,2,48544,0,96.75,4819,1,0.95,34000.0,4851.0,7801.666666666667,4947.056561132855,5383.741666666667,8162.64332586921,13546.384992535877,8727.384992535877,296731089.7462198,Excess Inventory Risk,136000.0,0.0,14836554487.310991
2024-12-01,Chennai,D4797,XL6,1700000,6,93950,1,97.0,11811,1,0.95,34000.0,4819.0,7160.333333333333,4947.056561132855,10863.758333333331,8162.64332586921,19026.40165920254,7215.40165920254,245323656.41288635,Excess Inventory Risk,136000.0,0.0,12266182820.644318
2025-05-01,Chennai,D2645,XL6,1550000,2,45997,0,99.67,3647,1,0.95,31000.0,11811.0,6759.0,4947.056561132855,3700.875,8162.64332586921,11863.518325869209,8216.518325869209,254712068.10194546,Excess Inventory Risk,124000.0,0.0,12735603405.097273
2025-12-01,Chennai,D7514,XL6,1700000,5,107941,1,99.45,14872,1,0.95,34000.0,3647.0,10110.0,4947.056561132855,13540.991666666669,8162.64332586921,21703.634992535877,6831.634992535877,232275589.7462198,Excess Inventory Risk,136000.0,0.0,11613779487.310991
2023-08-01,Delhi,D1984,XL6,1400000,8,88714,1,94.3,9328,1,0.95,28000.0,6125.0,6231.333333333333,4086.906582088008,9319.083333333334,6743.395860445213,16062.479193778547,6734.479193778547,188565417.4257993,Excess Inventory Risk,112000.0,0.0,9428270871.289965
2024-04-01,Delhi,D1126,XL6,1700000,3,63453,0,96.42,6280,1,0.95,34000.0,9328.0,7244.333333333333,4086.906582088008,6290.041666666667,6743.395860445213,13033.43752711188,6753.437527111881,229616875.92180395,Excess Inventory Risk,136000.0,0.0,11480843796.090197
2025-01-01,Delhi,D2792,XL6,1550000,11,106849,1,97.28,11883,1,0.95,31000.0,6280.0,9163.666666666666,4086.906582088008,11876.441666666668,6743.395860445213,18619.83752711188,6736.837527111878,208841963.34046823,Excess Inventory Risk,124000.0,0.0,10442098167.02341
2025-04-01,Delhi,D4417,XL6,1550000,4,69933,0,100.77,6345,1,0.95,31000.0,11883.0,8169.333333333333,4086.906582088008,9703.3,6743.395860445213,16446.695860445212,10101.695860445212,313152571.6738016,Excess Inventory Risk,124000.0,0.0,15657628583.690079
2025-08-01,Delhi,D4072,XL6,1700000,5,73911,1,99.37,8324,1,0.95,34000.0,6345.0,8850.666666666666,4086.906582088008,11137.341666666667,6743.395860445213,17880.73752711188,9556.73752711188,324929075.9218039,Excess Inventory Risk,136000.0,0.0,16246453796.090197
2025-10-01,Delhi,D5021,XL6,1400000,12,174870,2,99.54,16367,1,0.95,28000.0,8324.0,10345.333333333334,4086.906582088008,25094.041666666668,6743.395860445213,31837.43752711188,15470.43752711188,433172250.7591327,Excess Inventory Risk,112000.0,0.0,21658612537.956635
2022-12-01,Hyderabad,D3116,XL6,1700000,8,119519,1,89.1,14650,1,0.95,34000.0,4650.0,10075.666666666666,6231.684486995033,15087.1,10282.279403541803,25369.379403541803,10719.379403541803,364458899.7204213,Excess Inventory Risk,136000.0,0.0,18222944986.021065
2023-01-01,Hyderabad,D6779,XL6,1400000,10,59503,1,92.58,6241,1,0.95,28000.0,14650.0,8513.666666666666,6231.684486995033,6638.475,10282.279403541803,16920.754403541803,10679.754403541803,299033123.2991705,Excess Inventory Risk,112000.0,0.0,14951656164.958525
2023-04-01,Hyderabad,D1345,XL6,1700000,6,46905,0,94.63,4163,1,0.95,34000.0,6241.0,8351.333333333334,6231.684486995033,4823.866666666667,10282.279403541803,15106.14607020847,10943.14607020847,372066966.38708794,Excess Inventory Risk,136000.0,0.0,18603348319.354397
2023-10-01,Hyderabad,D1827,XL6,1550000,12,157425,2,94.28,22011,1,0.95,31000.0,4163.0,10805.0,6231.684486995033,21915.141666666663,10282.279403541803,32197.421070208467,10186.421070208467,315779053.1764625,Excess Inventory Risk,124000.0,0.0,15788952658.823124
2024-07-01,Hyderabad,D7024,XL6,1400000,4,60841,0,95.54,5498,1,0.95,28000.0,22011.0,10557.333333333334,6231.684486995033,6275.808333333333,10282.279403541803,16558.087736875135,11060.087736875135,309682456.6325038,Excess Inventory Risk,112000.0,0.0,15484122831.625189
2024-09-01,Hyderabad,D5146,XL6,1550000,3,40736,0,95.48,3332,1,0.95,31000.0,5498.0,10280.333333333334,6231.684486995033,5547.775,10282.279403541803,15830.054403541802,12498.054403541802,387439686.5097959,Excess Inventory Risk,124000.0,0.0,19371984325.489796
2024-11-01,Hyderabad,D4368,XL6,1400000,8,130408,2,95.68,19313,1,0.95,28000.0,3332.0,9381.0,6231.684486995033,17022.308333333334,10282.279403541803,27304.58773687514,7991.587736875139,223764456.6325039,Excess Inventory Risk,112000.0,0.0,11188222831.625195
2025-02-01,Hyderabad,D6732,XL6,1700000,2,64964,0,97.32,6456,1,0.95,34000.0,19313.0,9700.333333333334,6231.684486995033,7183.7,10282.279403541803,17465.9794035418,11009.979403541802,374339299.72042125,Excess Inventory Risk,136000.0,0.0,18716964986.021065
2025-03-01,Hyderabad,D4476,XL6,1550000,8,78044,1,98.42,6936,1,0.95,31000.0,6456.0,10901.666666666666,6231.684486995033,13223.233333333334,10282.279403541803,23505.512736875135,16569.512736875135,513654894.84312916,Excess Inventory Risk,124000.0,0.0,25682744742.15646
2025-07-01,Hyderabad,D3872,XL6,1700000,2,63069,0,98.45,5665,1,0.95,34000.0,6936.0,6352.333333333333,6231.684486995033,4447.483333333334,10282.279403541803,14729.762736875136,9064.762736875136,308201933.0537546,Excess Inventory Risk,136000.0,0.0,15410096652.687733
2023-06-01,Mumbai,D3443,XL6,1400000,3,56806,0,93.43,5299,1,0.95,28000.0,10430.0,6852.666666666667,5239.644407319213,4749.075,8645.413272076701,13394.488272076702,8095.488272076702,226673671.61814764,Excess Inventory Risk,112000.0,0.0,11333683580.907383
2023-09-01,Mumbai,D8790,XL6,1400000,3,69896,0,94.82,5503,1,0.95,28000.0,5299.0,7077.333333333333,5239.644407319213,8958.441666666668,8645.413272076701,17603.854938743367,12100.854938743367,338823938.2848143,Excess Inventory Risk,112000.0,0.0,16941196914.240713
2023-11-01,Mumbai,D4531,XL6,1700000,8,172949,2,91.01,22321,1,0.95,34000.0,5503.0,11041.0,5239.644407319213,22907.191666666666,8645.413272076701,31552.604938743367,9231.604938743367,313874567.9172745,Excess Inventory Risk,136000.0,0.0,15693728395.863724
2023-12-01,Mumbai,D8147,XL6,1550000,11,52461,1,93.55,5157,1,0.95,31000.0,22321.0,10993.666666666666,5239.644407319213,5680.675,8645.413272076701,14326.0882720767,9169.0882720767,284241736.43437773,Excess Inventory Risk,124000.0,0.0,14212086821.718885
2024-01-01,Mumbai,D5451,XL6,1400000,9,64291,1,94.2,7287,1,0.95,28000.0,5157.0,11588.333333333334,5239.644407319213,9252.483333333334,8645.413272076701,17897.896605410035,10610.896605410035,297105104.951481,Excess Inventory Risk,112000.0,0.0,14855255247.574049
2024-02-01,Mumbai,D4876,XL6,1400000,6,41435,0,95.03,3141,1,0.95,28000.0,7287.0,5195.0,5239.644407319213,3397.675,8645.413272076701,12043.0882720767,8902.0882720767,249258471.6181476,Excess Inventory Risk,112000.0,0.0,12462923580.907381
2024-06-01,Mumbai,D9795,XL6,1400000,3,42258,0,94.46,3765,1,0.95,28000.0,3141.0,4731.0,5239.644407319213,3626.741666666667,8645.413272076701,12272.154938743368,8507.154938743368,238200338.2848143,Excess Inventory Risk,112000.0,0.0,11910016914.240715
2024-08-01,Mumbai,D6109,XL6,1700000,6,98758,1,95.82,9677,1,0.95,34000.0,3765.0,5527.666666666667,5239.644407319213,9578.008333333331,8645.413272076701,18223.421605410032,8546.421605410032,290578334.5839411,Excess Inventory Risk,136000.0,0.0,14528916729.197056
2025-06-01,Mumbai,D4030,XL6,1400000,5,44215,0,99.71,4065,1,0.95,28000.0,9677.0,5835.666666666667,5239.644407319213,3873.2,8645.413272076701,12518.613272076702,8453.613272076702,236701171.61814764,Excess Inventory Risk,112000.0,0.0,11835058580.907383
2026-01-01,Mumbai,D6031,XL6,1400000,6,108005,1,103.49,9170,1,0.95,28000.0,4065.0,7637.333333333333,5239.644407319213,10007.425,8645.413272076701,18652.8382720767,9482.8382720767,265519471.6181476,Excess Inventory Risk,112000.0,0.0,13275973580.907381
